8286	0
17902	0
22149	0
8526	0
13585	0
12509	0
11125	0
10042	0
13977	0
3496	0
18363	0
20452	0
6867	0
12818	1
8154	0
11345	0
6663	0
8700	0
8700	0
11308	3
18049	4
14336	0
13326	0
15298	0
10047	0
10296	0
14120	0
12494	0
11005	0
11005	0
8138	1
19227	0
5857	0
8200	0
8200	0
10121	1
8135	0
9114	0
9114	0
9114	0
3022	0
6727	0
14661	0
22696	0
4509	0
4822	0
10201	1
12136	0
27217	0
5995	0
11272	1
28841	0
6347	0
15225	0
25040	0
11141	0
11141	0
11141	0
5247	0
8018	1
8959	0
9322	0
13177	0
18311	2
15794	0
10146	0
11661	0
15643	0
14775	0
14775	0
15118	0
21107	0
14065	0
14632	0
8504	0
14077	0
5899	0
11290	0
11290	1
30555	0
31556	1
11112	0
11863	0
9470	0
10905	0
10423	0
13398	0
4226	0
4226	0
18316	0
29381	0
28358	0
28358	0
4363	0
12672	0
12672	0
14683	0
13275	0
13275	0
5363	0
17691	0
8004	1
7592	0
7592	0
6359	0
