173886	0
173886	0
51597	0
21790	0
133000	0
44439	0
44439	0
44439	0
546571	0
1360471	0
1428330	0
1428330	0
882428	0
827247	0
1029985	0
1029985	0
1508146	0
783926	0
573850	0
1130679	1
762840	0
835430	0
1691735	0
1484322	0
650267	0
458333	0
697856	0
646722	0
1765396	0
2113083	0
1497252	0
863504	0
1606627	0
1302422	0
778667	0
1008448	0
271985	0
1108158	0
1452030	0
1412624	0
2004868	0
855613	0
1023635	0
1222984	0
4843012	0
595043	0
1672583	0
1755564	0
1820652	0
773380	0
773380	0
773380	0
773380	0
786135	0
867950	0
707431	0
1101509	0
717852	0
816034	0
816034	0
1626247	0
525211	0
525211	0
525211	0
1795817	0
375305	0
1197356	0
1489525	0
1574659	1
1268340	0
802117	0
1288977	0
1445943	0
1079789	0
848732	0
545019	0
851608	0
854723	0
854723	0
2974479	0
516856	0
705020	0
705020	0
1369314	0
499764	0
579881	0
943514	0
1220194	0
800330	0
833614	0
1209315	0
1043723	0
1043723	0
1263101	0
1263101	0
1704939	0
1404989	0
1404989	0
640669	0
726368	0
726368	0
1450357	0
1571728	0
1571728	0
1279162	0
1279162	0
1035418	0
1088569	0
1088569	0
1088569	0
613312	0
991044	0
1204195	0
2312987	0
1169978	0
1469235	0
1085134	0
867869	0
