173886	0
191145	0
191145	0
173886	0
191145	0
192793	0
51597	0
51597	0
51597	0
21790	0
21790	0
21790	0
133000	0
133000	0
133000	0
133000	0
133000	0
133000	0
133000	0
133000	0
133000	0
44439	0
44439	0
44439	0
44439	0
44439	0
44439	0
44439	0
44439	0
44439	0
44439	0
44439	0
44439	0
52002	0
44439	0
44439	0
44439	0
44439	0
562287	0
554809	0
554809	0
1419645	0
1345917	0
1345917	0
1428330	0
1428330	0
1428330	0
1428330	0
882428	0
882428	0
1075926	0
882789	0
1029985	0
1029985	0
1029985	0
1029985	0
1508146	0
1508146	0
742295	0
783926	0
573850	0
573850	0
1130679	0
1130679	0
762840	0
762840	0
767755	0
835430	0
1691735	0
1691735	0
1484322	0
1484322	0
459817	0
459817	0
458333	0
458333	0
697856	0
697856	0
646722	0
646722	0
1765396	0
1765396	0
2113083	0
2113083	0
1497252	0
1497252	0
863504	0
863504	0
1606627	0
1606627	0
1302422	0
1302422	0
778667	0
778667	0
1008448	0
1008448	0
271985	0
271985	0
1108158	0
1108158	0
1452030	0
1468311	0
1383138	0
1412624	0
2216532	0
2004868	0
855613	0
855613	0
1023635	0
1023635	0
1222984	0
1222984	0
4843012	0
4843012	0
595043	0
595043	0
1672583	0
1672583	0
1832216	0
1755564	0
1820652	0
1820652	0
773380	0
773380	0
773380	0
773380	0
773380	0
773380	0
773380	0
773380	0
773380	0
786135	0
786135	0
707431	0
867950	0
707431	0
867950	0
1101509	0
1101509	0
717852	0
717852	0
816034	0
816034	0
816034	0
816034	0
1626247	0
1626247	0
413894	0
525211	0
488511	0
704428	0
488511	0
704428	0
1795817	0
1795817	0
375305	0
375305	0
1112222	0
1112222	0
1112222	0
1241366	0
1112222	0
1241366	0
1371796	0
1292905	0
721294	0
905610	0
1288977	0
1288977	0
1288977	0
1308400	0
1030040	0
1030040	0
987748	0
814394	0
545019	0
545019	0
851608	0
851608	0
854723	0
854723	0
854723	0
854723	0
2805596	0
2805596	0
701798	0
701798	0
806579	0
597211	0
806579	0
599811	0
1369314	0
1369314	0
499764	0
624566	0
579881	0
842322	0
943514	0
988575	0
1220194	0
1220194	0
800330	0
904463	0
800330	0
843960	0
800330	0
843960	0
1043723	0
1043723	0
1163340	0
1043723	0
1215215	0
1179620	0
1559275	0
1361664	0
2095259	0
1704939	0
1404989	0
1404989	0
1404989	0
1415583	0
640669	0
640669	0
640669	0
822929	0
640669	0
862123	0
1450357	0
1450357	0
1571728	0
1571728	0
1571728	0
1571728	0
1279162	0
1279162	0
1279162	0
1279162	0
1061156	0
1035418	0
1088569	0
1088569	0
1088569	0
1088569	0
1088569	0
1088569	0
512179	0
613312	0
1284154	0
931209	0
1183169	0
1259418	0
2312987	0
2372375	0
1169978	0
1169978	0
1169978	0
1312821	0
1085134	0
1085134	0
867869	0
867869	0
