180311	0
213171	1
67679	0
21790	0
130530	0
44439	0
51990	0
53312	0
546571	0
1376012	3
1579591	0
1579591	0
882428	0
848209	1
1217527	1
1217527	1
1217527	1
1508146	0
783926	0
582589	0
1130679	1
829959	0
909821	1
1691735	0
1484322	0
547068	0
636911	0
697856	0
772178	0
1765396	0
2113083	0
1497252	0
900260	0
1606627	0
1434953	0
778667	0
1008448	0
271985	0
1108158	0
1862549	0
1616446	0
2004868	0
1300701	0
1819189	1
1222984	0
4843012	0
595043	0
1672583	0
2872004	4
2031635	1
773380	0
872221	0
936293	0
936293	0
837772	0
857392	0
1035548	1
1705621	0
717852	0
816034	0
816034	0
1626247	0
525211	0
788644	0
788644	0
1795817	0
375305	0
1112222	0
1427056	0
2325202	3
2050824	4
930402	0
1288977	0
1802074	1
1194050	2
848732	1
545019	0
1074758	1
854723	0
1156268	2
2974479	1
516856	0
607254	0
607254	0
1369314	0
628100	0
815325	0
992883	0
1535727	0
904463	0
964040	0
964040	0
1399954	0
1399954	0
1399954	0
1813566	1
1470018	4
1771204	1
1404989	0
1404989	0
640669	0
798648	0
798648	0
1450357	0
1571728	0
1687449	0
1694299	0
1694299	0
1106596	0
1406790	1
1406790	1
1406790	1
667125	1
1455586	4
1702311	4
2312987	0
1169978	0
1169978	0
1102142	0
1237517	0
