2321419	0
2241026	0
2777716	0
2792614	0
2514470	0
2492129	0
2900677	0
2869522	0
2900677	0
3707072	0
3712096	0
2925651	0
2925651	0
2925651	0
2925651	0
2925651	0
3381918	0
3475046	0
3178351	0
3121738	0
4586819	0
4421360	0
4380998	0
4046114	0
4659694	0
4864762	0
5466236	0
5081467	0
2186126	0
2160266	0
2772251	0
3149238	0
4057374	0
4063234	0
2873648	0
2873648	0
2958122	0
2958122	0
3630126	0
3489200	0
3379559	0
3111924	0
2440829	0
2418901	0
2911264	0
2815341	0
2212805	0
2815341	0
2552275	0
2709409	0
3188981	1
3021395	0
3074166	1
3074166	1
3226594	0
3085334	1
3128138	0
4347454	1
2807800	0
3995281	9
2456343	0
2125636	0
2125636	0
2125636	0
